Trade Date,Index Value,High,Low,Total Market Value,Dividend Market Value
2008-03-26,1817.28,1822.57,1800.83,2.8673341023e+12,291875885.0
2008-03-27,1777.89,1809.24,1777.75,2.80518293203e+12,36524820.0
2008-03-28,1767.57,1802.18,1762.2,2.78889960502e+12,0.0
2008-03-31,1781.93,1789.52,1767.86,2.81156650448e+12,168824296.0
2008-04-01,1855.48,1855.48,1805.79,2.92761587615e+12,0.0
2008-04-02,1848.8,1870.55,1836.63,2.91959259206e+12,0.0
2008-04-03,1855.19,1866.57,1835.96,2.92967535151e+12,0.0
2008-04-04,1865.87,1884.13,1846.56,2.94654040246e+12,0.0
2008-04-07,1860.83,1885.93,1856.57,2.93857986477e+12,0.0
2008-04-08,1846.14,1858.74,1837.47,2.91537897563e+12,0.0
2008-04-09,1826.19,1849.2,1815.05,2.88129282201e+12,51400702.0
2008-04-10,1852.97,1863.2,1827.0,2.92355028039e+12,0.0
2008-04-11,1798.72,1833.14,1794.82,2.83796377257e+12,0.0
2008-04-14,1790.93,1807.76,1788.01,2.82566083185e+12,0.0
2008-04-15,1794.73,1802.73,1776.6,2.83166123467e+12,0.0
2008-04-16,1846.89,1849.45,1815.8,2.91396113908e+12,0.0
2008-04-17,1840.88,1848.28,1829.94,2.90447850092e+12,0.0
2008-04-18,1900.28,1908.0,1879.94,2.99820030495e+12,0.0
2008-04-21,1913.12,1914.21,1890.8,3.01845493343e+12,0.0
2008-04-22,1881.65,1901.74,1867.72,2.96879882315e+12,0.0
2008-04-23,1906.66,1913.62,1888.71,3.00825635204e+12,0.0
2008-04-24,1924.58,1942.98,1886.94,3.03652993297e+12,0.0
2008-04-25,1918.58,1925.04,1894.11,3.02706299934e+12,0.0
2008-04-28,1923.26,1936.1,1917.03,3.03445164998e+12,0.0
2008-04-29,1933.6,1941.91,1914.25,3.05075902426e+12,194421150.0
2008-04-30,1917.7,1953.59,1912.81,3.0517448561e+12,7181418.0
2008-05-01,1980.44,1980.44,1921.05,3.15160184488e+12,0.0
2008-05-02,1981.87,1996.52,1965.84,3.15386682103e+12,0.0
2008-05-05,1975.82,1992.69,1967.82,3.1442369385e+12,632883528.0
2008-05-06,1990.61,1996.8,1957.63,3.16778214398e+12,0.0
2008-05-07,1951.42,2000.72,1946.28,3.10442112288e+12,0.0
2008-05-08,1966.86,1979.12,1954.36,3.12897700018e+12,137890796.0
2008-05-09,1960.29,1969.36,1947.6,3.11853820621e+12,0.0
2008-05-12,1997.02,1998.86,1959.48,3.17696307096e+12,0.0
2008-05-13,2000.61,2004.53,1981.99,3.18267166284e+12,868115301.0
2008-05-14,1997.3,2028.67,1993.91,3.17772150282e+12,185317086.0
2008-05-15,2031.34,2032.36,1991.2,3.23186939898e+12,196926213.0
2008-05-16,2031.27,2035.81,2009.89,3.23175595852e+12,0.0
2008-05-19,2016.6,2050.79,2005.34,3.22900982528e+12,0.0
2008-05-20,2000.67,2010.18,1987.5,3.20349967839e+12,0.0
2008-05-21,1956.8,2015.23,1952.77,3.1332540083e+12,0.0
2008-05-22,1964.92,1978.05,1955.64,3.14626421917e+12,0.0
2008-05-23,1958.96,1964.68,1943.85,3.13670974702e+12,0.0
2008-05-27,1995.44,1995.45,1963.05,3.19512620543e+12,0.0
2008-05-28,2000.07,2004.66,1981.25,3.20254707691e+12,751569408.0
2008-05-29,2019.02,2030.24,2001.78,3.23240491649e+12,62892733.0
2008-05-30,2032.57,2040.97,2022.16,3.25410255277e+12,0.0
2008-06-02,2006.84,2028.04,1989.33,3.21291282723e+12,0.0
2008-06-03,1996.79,2027.2,1977.87,3.19682286296e+12,29867702.0
2008-06-04,2021.45,2035.09,1989.22,3.23630115819e+12,69986969.0
2008-06-05,2055.11,2055.82,2020.59,3.29018146072e+12,0.0
2008-06-06,1990.39,2039.5,1990.39,3.18657390512e+12,0.0
2008-06-09,1979.71,1997.94,1948.27,3.16947442729e+12,0.0
2008-06-10,1972.54,1988.0,1957.05,3.15798820339e+12,26863048.0
2008-06-11,1924.33,1970.31,1924.33,3.08081219013e+12,0.0
2008-06-12,1924.26,1954.23,1909.89,3.08069946307e+12,0.0
2008-06-13,1966.01,1968.12,1928.71,3.14754327035e+12,37049469.0
2008-06-16,1984.76,1991.72,1953.26,3.17756159319e+12,0.0
2008-06-17,1972.82,1993.12,1969.73,3.15844321579e+12,0.0
2008-06-18,1951.1,1968.09,1943.92,3.12366815762e+12,0.0
2008-06-19,1982.69,1991.25,1935.85,3.17423864938e+12,0.0
2008-06-20,1928.39,1963.48,1920.32,3.08730992857e+12,0.0
2008-06-23,1913.31,1940.68,1910.88,3.0587739732e+12,0.0
2008-06-24,1903.74,1926.1,1888.01,3.0434793504e+12,0.0
2008-06-25,1933.86,1951.49,1910.21,3.09163413069e+12,12077465.0
2008-06-26,1855.39,1898.78,1855.39,2.96618605109e+12,36588326.0
2008-06-27,1855.72,1865.6,1829.3,2.96670594553e+12,0.0
2008-06-30,1837.09,1863.32,1837.09,2.9369375558e+12,0.0
2008-07-01,1862.71,1864.07,1817.08,2.97789556514e+12,0.0
2008-07-02,1816.15,1874.83,1815.84,2.90305023075e+12,0.0
2008-07-03,1816.35,1832.21,1801.66,2.90335531811e+12,0.0
2008-07-07,1826.93,1848.29,1799.49,2.92027773738e+12,167389720.0
2008-07-08,1871.28,1871.28,1821.96,2.99116629227e+12,0.0
2008-07-09,1819.18,1871.27,1818.92,2.90688110531e+12,51657447.0
2008-07-10,1839.57,1846.53,1805.28,2.93946733903e+12,0.0
2008-07-11,1810.88,1839.77,1784.39,2.89362063636e+12,0.0
2008-07-14,1798.03,1837.04,1792.54,2.87308884702e+12,0.0
2008-07-15,1798.35,1826.11,1761.08,2.87360621079e+12,0.0
2008-07-16,1843.87,1844.54,1786.06,2.96807946455e+12,0.0
2008-07-17,1853.47,1862.99,1829.7,2.98352721518e+12,0.0
2008-07-18,1823.23,1834.72,1816.76,2.93484379055e+12,0.0
2008-07-21,1819.76,1837.53,1809.8,2.94021348897e+12,0.0
2008-07-22,1821.62,1821.83,1784.26,2.94320900198e+12,0.0
2008-07-23,1845.56,1865.19,1819.08,2.98189971644e+12,0.0
2008-07-24,1816.98,1854.97,1816.84,2.93572368677e+12,0.0
2008-07-25,1846.55,1849.19,1820.9,2.98349188072e+12,0.0
2008-07-28,1802.99,1850.46,1798.31,2.91312031205e+12,0.0
2008-07-29,1845.55,1851.31,1812.97,2.98187309285e+12,0.0
2008-07-30,1852.8,1862.97,1825.64,2.9935989267e+12,206178007.0
2008-07-31,1849.15,1874.54,1832.7,2.98770015972e+12,0.0
2008-08-01,1826.56,1849.21,1806.4,2.95120270907e+12,128771331.0
2008-08-04,1804.84,1825.68,1802.09,2.91611239150e+12,97425501.0
2008-08-05,1869.76,1869.76,1823.97,3.02099897857e+12,625094112.0
2008-08-06,1895.21,1902.87,1853.41,3.06211138778e+12,68585430.0
2008-08-07,1880.09,1904.13,1873.01,3.0376840723e+12,39601416.0
2008-08-08,1926.23,1928.52,1877.13,3.11224362549e+12,0.0
2008-08-11,1941.23,1962.54,1917.85,3.13647254814e+12,0.0
2008-08-12,1941.07,1957.4,1932.47,3.13622072628e+12,79002565.0
2008-08-13,1942.02,1955.54,1920.77,3.13774274586e+12,116971947.0
2008-08-14,1964.38,1969.37,1930.38,3.17386846748e+12,268754856.0
2008-08-15,1957.56,1973.56,1950.11,3.16285805275e+12,0.0
2008-08-18,1932.7,1963.51,1920.99,3.12268969333e+12,0.0
2008-08-19,1908.68,1933.13,1900.41,3.08387818768e+12,662290153.0
2008-08-20,1913.02,1932.42,1900.02,3.09489650859e+12,0.0
2008-08-21,1906.74,1913.39,1886.24,3.07937061083e+12,0.0
2008-08-22,1931.47,1937.76,1915.36,3.11930608885e+12,0.0
2008-08-25,1889.72,1918.8,1885.69,3.05187738468e+12,0.0
2008-08-26,1886.32,1901.09,1874.81,3.04638456794e+12,0.0
2008-08-27,1900.3,1913.53,1881.54,3.06896218195e+12,586739846.0
2008-08-28,1915.12,1921.19,1904.2,3.09289861369e+12,30233130.0
2008-08-29,1872.54,1899.56,1866.81,3.02413420184e+12,0.0
2008-09-02,1850.14,1912.72,1843.07,2.98794862641e+12,0.0
2008-09-03,1833.09,1854.42,1820.48,2.96042765256e+12,104605515.0
2008-09-04,1774.78,1824.61,1774.78,2.86624927246e+12,0.0
2008-09-05,1768.23,1778.88,1740.44,2.85568012973e+12,0.0
2008-09-08,1762.95,1796.82,1734.93,2.84715080528e+12,0.0
2008-09-09,1721.55,1779.32,1721.55,2.78028072413e+12,0.0
2008-09-10,1738.07,1754.21,1725.76,2.80697105634e+12,26888018.0
2008-09-11,1773.65,1774.41,1713.86,2.86442713137e+12,0.0
2008-09-12,1767.13,1775.47,1743.71,2.85388820539e+12,0.0
2008-09-15,1705.46,1757.57,1705.46,2.75429296934e+12,0.0
2008-09-16,1724.08,1739.16,1683.34,2.78437260507e+12,0.0
2008-09-17,1632.45,1708.2,1632.45,2.63638550034e+12,0.0
2008-09-18,1697.42,1704.22,1606.3,2.7366633329e+12,37073544.0
2008-09-19,1745.06,1773.83,1718.23,2.81347141184e+12,0.0
2008-09-22,1665.94,1743.34,1665.41,2.68351475113e+12,0.0
2008-09-23,1648.4,1696.62,1645.58,2.65525969489e+12,0.0
2008-09-24,1661.33,1677.86,1648.65,2.67609080098e+12,12062970.0
2008-09-25,1687.55,1708.44,1668.71,2.7183204126e+12,0.0
2008-09-26,1672.04,1677.65,1635.54,2.69334240808e+12,38835428.0
2008-09-29,1496.15,1643.22,1496.15,2.41001213768e+12,0.0
2008-09-30,1594.63,1597.73,1529.97,2.56863911762e+12,0.0
2008-10-01,1563.8,1584.26,1547.99,2.51954632073e+12,0.0
2008-10-02,1491.11,1554.23,1490.72,2.4024373817e+12,0.0
2008-10-03,1470.84,1551.58,1469.0,2.36977516128e+12,0.0
2008-10-06,1411.28,1440.19,1339.17,2.27380682208e+12,169260602.0
2008-10-07,1329.98,1433.12,1329.98,2.14282768366e+12,0.0
2008-10-08,1330.61,1386.34,1295.98,2.14384304888e+12,0.0
2008-10-09,1275.1,1369.77,1261.54,2.05440043957e+12,0.0
2008-10-10,1269.8,1317.48,1196.11,2.04586046012e+12,0.0
2008-10-13,1429.54,1429.54,1318.86,2.30322518031e+12,0.0
2008-10-14,1364.59,1470.99,1350.64,2.19858758328e+12,39463127.0
2008-10-15,1244.23,1356.15,1244.23,2.00467038678e+12,0.0
2008-10-16,1312.97,1312.97,1192.25,2.11541128706e+12,0.0
2008-10-17,1311.72,1367.89,1278.95,2.1134081389e+12,0.0
2008-10-20,1352.76,1352.76,1289.97,2.1795218949e+12,0.0
2008-10-21,1283.43,1351.61,1281.73,2.0678167833e+12,0.0
2008-10-22,1237.09,1284.85,1209.84,1.99315439286e+12,0.0
2008-10-23,1239.16,1264.04,1177.17,1.99650190835e+12,0.0
2008-10-24,1202.27,1229.0,1149.12,1.93706018197e+12,0.0
2008-10-27,1169.78,1227.46,1167.7,1.88471431318e+12,0.0
2008-10-28,1297.57,1297.57,1174.59,2.0906053445e+12,0.0
2008-10-29,1302.12,1343.84,1272.19,2.09759193618e+12,206491523.0
2008-10-30,1333.94,1344.21,1301.0,2.14885112063e+12,0.0
2008-10-31,1334.78,1358.75,1306.02,2.15020621048e+12,0.0
2008-11-03,1334.75,1346.85,1322.43,2.15015477731e+12,96443277.0
2008-11-04,1378.4,1382.65,1342.3,2.22046890409e+12,0.0
2008-11-05,1299.98,1365.28,1298.57,2.09414776686e+12,517710552.0
2008-11-06,1241.97,1294.73,1235.85,2.00069692528e+12,39736321.0
2008-11-07,1271.62,1279.42,1244.19,2.04846945761e+12,115575699.0
2008-11-10,1251.0,1298.09,1237.12,2.01837401126e+12,78199120.0
2008-11-11,1225.59,1249.35,1208.99,1.9773766431e+12,0.0
2008-11-12,1165.38,1210.98,1164.93,1.87980121649e+12,283093356.0
2008-11-13,1240.93,1240.93,1109.89,2.00167192039e+12,0.0
2008-11-17,1151.96,1187.98,1149.2,1.85815206776e+12,0.0
2008-11-18,1155.75,1167.23,1113.25,1.86426869265e+12,767326903.0
2008-11-19,1087.6,1168.53,1087.6,1.75277730568e+12,0.0
2008-11-20,1036.51,1114.98,1035.25,1.67043494442e+12,59145937.0
2008-11-21,1085.57,1085.57,1018.86,1.74950402687e+12,0.0
2008-11-24,1154.34,1163.05,1096.55,1.86032657532e+12,0.0
2008-11-25,1142.58,1164.6,1118.28,1.84137365556e+12,0.0
2008-11-26,1193.09,1193.09,1126.95,1.92355481849e+12,363247821.0
2008-11-28,1185.75,1185.99,1171.82,1.91172729848e+12,37400324.0
2008-12-01,1091.16,1156.53,1091.16,1.75921404677e+12,0.0
2008-12-02,1130.0,1132.93,1091.04,1.82183686465e+12,0.0
2008-12-03,1166.2,1166.2,1101.63,1.88012706976e+12,110498361.0
2008-12-04,1127.75,1168.65,1110.66,1.81813182073e+12,0.0
2008-12-05,1177.87,1180.09,1096.09,1.89893605627e+12,0.0
2008-12-08,1225.06,1237.18,1196.91,1.97502637159e+12,0.0
2008-12-09,1212.45,1251.56,1202.14,1.95469401709e+12,594813044.0
2008-12-10,1222.38,1236.53,1203.72,1.97069483248e+12,26888920.0
2008-12-11,1180.46,1229.02,1176.11,1.90311320449e+12,0.0
2008-12-12,1206.65,1212.0,1157.15,1.94533628504e+12,0.0
2008-12-15,1181.87,1206.88,1167.45,1.90538611943e+12,0.0
2008-12-16,1243.49,1244.81,1194.63,2.00474025685e+12,0.0
2008-12-17,1225.86,1242.18,1211.46,1.97631326177e+12,76502224.0
2008-12-18,1204.69,1234.14,1192.7,1.94218727307e+12,0.0
2008-12-19,1217.19,1235.24,1210.91,1.9623289694e+12,0.0
2008-12-22,1189.15,1214.55,1169.23,1.98509982305e+12,0.0
2008-12-23,1183.19,1204.61,1175.84,1.9751578148e+12,0.0
2008-12-24,1184.3,1187.98,1179.29,1.97699872521e+12,13429697.0
2008-12-26,1185.44,1190.53,1178.68,1.97891835029e+12,0.0
2008-12-29,1173.15,1188.05,1158.07,1.95839584286e+12,35193754.0
2008-12-30,1201.34,1203.41,1177.92,2.00544529387e+12,0.0
2008-12-31,1211.65,1223.46,1199.53,2.02208305999e+12,0.0
2009-01-02,1263.7,1266.45,1208.91,2.108945634e+12,0.0
2009-01-05,1262.52,1274.11,1244.89,2.10696406454e+12,169363391.0
2009-01-06,1274.49,1286.08,1265.53,2.12694097587e+12,0.0
2009-01-07,1238.6,1256.34,1228.32,2.06705940342e+12,0.0
2009-01-08,1252.52,1252.52,1223.81,2.09027446077e+12,0.0
2009-01-09,1223.01,1252.95,1217.59,2.0410385837e+12,0.0
2009-01-12,1201.13,1225.78,1188.21,2.00452698064e+12,0.0
2009-01-13,1202.65,1219.05,1186.95,2.00704935034e+12,0.0
2009-01-14,1163.42,1190.42,1157.89,1.94133584878e+12,0.0
2009-01-15,1183.52,1192.45,1141.74,1.97488093835e+12,0.0
2009-01-16,1198.14,1202.81,1167.34,1.99927456152e+12,0.0
2009-01-20,1136.61,1195.89,1136.61,1.91524840685e+12,0.0
2009-01-21,1185.76,1186.43,1142.33,1.99806598924e+12,0.0
2009-01-22,1168.08,1187.71,1149.31,1.96828199837e+12,0.0
2009-01-23,1175.89,1192.64,1144.41,1.98144029435e+12,0.0
2009-01-26,1184.56,1202.94,1169.21,1.99605782812e+12,0.0
2009-01-27,1194.41,1202.05,1184.42,2.01265220331e+12,0.0
2009-01-28,1235.91,1245.98,1213.24,2.08258094654e+12,199312108.0
2009-01-29,1203.85,1220.72,1198.76,2.02855001998e+12,0.0
2009-01-30,1180.25,1216.46,1176.82,1.98878760443e+12,0.0
2009-02-02,1195.75,1203.53,1167.49,2.01489899266e+12,257390724.0
2009-02-03,1215.66,1218.91,1180.25,2.04845763786e+12,0.0
2009-02-04,1215.43,1243.68,1210.98,2.04806217289e+12,539624525.0
2009-02-05,1245.11,1250.14,1199.53,2.09808240627e+12,0.0
2009-02-06,1277.49,1280.4,1243.86,2.15264358288e+12,39280947.0
2009-02-09,1281.65,1286.81,1267.86,2.15965398517e+12,0.0
2009-02-10,1229.29,1286.9,1223.54,2.07142157578e+12,104219741.0
2009-02-11,1227.05,1239.92,1208.53,2.0738358715e+12,380445558.0
2009-02-12,1242.81,1243.59,1204.38,2.10046652869e+12,37402704.0
2009-02-13,1236.85,1250.11,1231.63,2.09040964593e+12,0.0
2009-02-17,1187.04,1204.54,1180.43,2.00622141852e+12,885052167.0
2009-02-18,1188.77,1204.56,1172.94,2.00914600779e+12,144354222.0
2009-02-19,1167.89,1201.94,1166.52,1.97385712417e+12,0.0
2009-02-20,1172.71,1183.36,1153.18,1.98200150573e+12,0.0
2009-02-23,1128.97,1180.1,1126.58,1.9080678645e+12,159057547.0
2009-02-24,1171.45,1176.56,1136.14,1.97987288921e+12,0.0
2009-02-25,1160.83,1183.93,1142.83,1.9626325534e+12,600072434.0
2009-02-26,1127.1,1174.77,1127.1,1.90560420016e+12,90447150.0
2009-02-27,1116.99,1135.45,1112.12,1.88849719588e+12,0.0
2009-03-02,1076.67,1116.22,1074.79,1.82033677396e+12,0.0
2009-03-03,1080.67,1102.1,1072.42,1.82710021936e+12,32975892.0
2009-03-04,1110.3,1124.67,1093.42,1.87718731384e+12,75390802.0
2009-03-05,1074.52,1105.53,1072.51,1.81669825196e+12,0.0
2009-03-06,1064.7,1088.04,1043.6,1.80009379439e+12,0.0
2009-03-09,1043.87,1087.4,1040.41,1.76487202766e+12,159917558.0
2009-03-10,1112.44,1112.44,1060.42,1.88081418495e+12,0.0
2009-03-11,1125.95,1135.4,1106.72,1.90365763312e+12,249405519.0
2009-03-12,1164.71,1167.19,1113.67,1.96918948896e+12,0.0
2009-03-13,1168.52,1170.48,1149.59,1.97563181386e+12,0.0
2009-03-16,1145.45,1177.33,1144.21,1.93662631054e+12,0.0
2009-03-17,1192.17,1192.17,1148.8,2.01560945689e+12,0.0
2009-03-18,1206.96,1225.16,1180.34,2.04060864132e+12,0.0
2009-03-19,1204.21,1220.48,1196.2,2.03596203738e+12,0.0
2009-03-20,1187.18,1220.5,1178.52,2.0071771736e+12,0.0
2009-03-23,1259.81,1259.81,1203.85,2.12411873462e+12,0.0
2009-03-24,1234.34,1255.1,1232.74,2.08118176676e+12,13398012.0
2009-03-25,1236.66,1261.41,1206.52,2.08509717224e+12,74260340.0
2009-03-26,1281.3,1281.3,1250.14,2.16035246212e+12,0.0
2009-03-27,1251.47,1267.27,1248.87,2.11005449112e+12,35252231.0
2009-03-30,1220.81,1231.48,1204.96,2.05837254511e+12,0.0
2009-03-31,1237.01,1258.08,1231.52,2.08567561430e+12,0.0
2009-04-01,1252.51,1255.03,1211.6,2.11290501568e+12,0.0
2009-04-02,1294.3,1311.67,1269.91,2.18340677268e+12,0.0
2009-04-03,1316.16,1316.71,1294.16,2.22028302955e+12,0.0
2009-04-06,1313.1,1313.95,1286.95,2.21512045691e+12,380603718.0
2009-04-07,1275.42,1296.35,1268.79,2.15155288676e+12,0.0
2009-04-08,1300.75,1306.5,1280.29,2.19428699768e+12,0.0
2009-04-09,1340.28,1341.77,1319.28,2.26096490576e+12,0.0
2009-04-13,1336.67,1344.48,1322.94,2.25487800894e+12,0.0
2009-04-14,1322.31,1336.35,1312.37,2.23064888115e+12,0.0
2009-04-15,1316.51,1317.93,1295.1,2.22087619627e+12,0.0
2009-04-16,1352.98,1358.71,1322.22,2.28239395188e+12,0.0
2009-04-17,1353.92,1361.68,1339.13,2.28397453206e+12,0.0
2009-04-20,1309.37,1333.72,1303.85,2.20882354599e+12,0.0
2009-04-21,1329.06,1330.67,1303.73,2.24203388064e+12,0.0
2009-04-22,1335.72,1362.84,1317.51,2.25327511231e+12,0.0
2009-04-23,1344.41,1345.67,1321.42,2.26794028058e+12,0.0
2009-04-24,1373.28,1379.38,1345.03,2.31663229078e+12,0.0
2009-04-27,1369.94,1384.85,1357.39,2.31099636172e+12,0.0
2009-04-28,1361.92,1378.56,1355.99,2.2974674364e+12,0.0
2009-04-29,1382.38,1398.36,1370.52,2.33198185513e+12,199325348.0
2009-04-30,1394.33,1418.77,1384.37,2.35214900662e+12,0.0
2009-05-01,1396.62,1403.89,1382.9,2.35600234407e+12,0.0
2009-05-04,1427.96,1428.02,1403.47,2.40887251188e+12,0.0
2009-05-05,1423.81,1425.05,1408.29,2.40188277972e+12,512185359.0
2009-05-06,1423.85,1435.8,1401.1,2.40193941578e+12,0.0
2009-05-07,1389.83,1431.36,1377.55,2.34455137965e+12,38742204.0
2009-05-08,1394.16,1411.27,1377.06,2.35186009842e+12,155554166.0
2009-05-11,1395.79,1410.43,1369.36,2.35460803546e+12,95627267.0
2009-05-12,1377.4,1402.14,1362.08,2.32359203526e+12,77481539.0
2009-05-13,1339.83,1365.33,1339.82,2.26053126138e+12,283728627.0
2009-05-14,1359.67,1369.31,1344.77,2.29400822904e+12,0.0
2009-05-15,1355.11,1374.1,1351.13,2.286313845e+12,137484284.0
2009-05-18,1392.73,1392.73,1357.42,2.34978514102e+12,0.0
2009-05-19,1398.05,1410.74,1379.88,2.35875883526e+12,843596616.0
2009-05-20,1393.72,1423.13,1388.81,2.35188002417e+12,112438012.0
2009-05-21,1367.39,1391.0,1353.53,2.3074459359e+12,0.0
2009-05-22,1363.17,1379.88,1353.59,2.30031918182e+12,0.0
2009-05-26,1412.61,1414.44,1350.95,2.38375248838e+12,0.0
2009-05-27,1401.88,1428.81,1398.42,2.36565059126e+12,672702370.0
2009-05-28,1420.31,1423.81,1389.76,2.39675539621e+12,106270348.0
2009-05-29,1435.57,1435.57,1411.68,2.42249369007e+12,0.0
2009-06-01,1477.12,1482.19,1446.97,2.49261117043e+12,0.0
2009-06-02,1480.31,1493.8,1466.28,2.49799369414e+12,0.0
2009-06-03,1475.44,1476.98,1459.59,2.49031463293e+12,161266889.0
2009-06-04,1492.74,1493.66,1476.28,2.51949986222e+12,27038142.0
2009-06-05,1493.21,1505.77,1479.22,2.52030719595e+12,0.0
2009-06-08,1488.49,1499.96,1467.13,2.51232962209e+12,0.0
2009-06-09,1501.55,1509.57,1489.22,2.53437007522e+12,0.0
2009-06-10,1495.27,1509.43,1473.88,2.5237836189e+12,221171844.0
2009-06-11,1497.01,1511.94,1493.16,2.52672112791e+12,32291913.0
2009-06-12,1489.97,1489.97,1470.2,2.51483895187e+12,0.0
2009-06-15,1456.96,1473.07,1445.3,2.45911787422e+12,0.0
2009-06-16,1443.25,1469.16,1442.81,2.43597926821e+12,0.0
2009-06-17,1455.89,1470.11,1439.38,2.45731498141e+12,0.0
2009-06-18,1453.8,1464.04,1445.31,2.45377688942e+12,0.0
2009-06-19,1471.23,1477.95,1460.45,2.48320596999e+12,0.0
2009-06-22,1426.61,1459.1,1423.81,2.40708531226e+12,0.0
2009-06-23,1424.46,1432.92,1413.54,2.40345359478e+12,0.0
2009-06-24,1447.06,1458.23,1435.28,2.44158678157e+12,87854453.0
2009-06-25,1475.82,1477.97,1434.97,2.49010438151e+12,0.0
2009-06-26,1480.2,1483.57,1466.24,2.49749808452e+12,26467335.0
2009-06-29,1483.83,1493.57,1468.98,2.50362914871e+12,0.0
2009-06-30,1477.25,1493.37,1468.11,2.49252627806e+12,0.0
2009-07-01,1481.34,1497.71,1479.67,2.50303839695e+12,0.0
2009-07-02,1446.28,1465.18,1443.75,2.44380172559e+12,0.0
2009-07-06,1441.01,1444.3,1424.61,2.4348893538e+12,183228306.0
2009-07-07,1404.78,1443.06,1403.6,2.37367960814e+12,0.0
2009-07-08,1411.53,1417.35,1394.87,2.38508100451e+12,0.0
2009-07-09,1414.98,1423.44,1409.13,2.39090222243e+12,0.0
2009-07-10,1419.84,1427.9,1405.58,2.39911690671e+12,0.0
2009-07-13,1447.7,1447.7,1402.19,2.44618931596e+12,195156990.0
2009-07-14,1452.84,1455.0,1439.57,2.45487365784e+12,0.0
2009-07-15,1500.98,1501.41,1470.09,2.53622563250e+12,0.0
2009-07-16,1518.87,1521.67,1494.57,2.56645154324e+12,0.0
2009-07-17,1527.26,1527.26,1511.61,2.58455178657e+12,0.0
2009-07-20,1544.0,1545.02,1529.45,2.61287701778e+12,0.0
2009-07-21,1553.01,1553.01,1530.8,2.62812932466e+12,0.0
2009-07-22,1565.0,1572.48,1551.16,2.64841944076e+12,0.0
2009-07-23,1601.52,1605.09,1561.54,2.71022579636e+12,0.0
2009-07-24,1599.06,1600.03,1576.51,2.70606033074e+12,0.0
2009-07-27,1599.31,1602.28,1580.52,2.70647609464e+12,0.0
2009-07-28,1605.47,1609.17,1583.27,2.71690763693e+12,0.0
2009-07-29,1599.61,1602.49,1586.04,2.70699489133e+12,26038064.0
2009-07-30,1609.87,1632.97,1606.72,2.72436231444e+12,199328045.0
2009-07-31,1603.36,1619.67,1602.25,2.71333138691e+12,0.0
2009-08-03,1628.12,1628.3,1611.6,2.75523204252e+12,262737307.0
2009-08-04,1628.49,1633.16,1616.54,2.75587033219e+12,0.0
2009-08-05,1614.44,1631.75,1604.09,2.73136946675e+12,514303350.0
2009-08-06,1600.29,1623.25,1595.36,2.70742649611e+12,76202802.0
2009-08-07,1619.49,1628.44,1609.54,2.73990457908e+12,0.0
2009-08-10,1610.43,1619.02,1599.46,2.72458474469e+12,0.0
2009-08-11,1594.69,1605.8,1587.4,2.6979578316e+12,77481539.0
2009-08-12,1619.59,1634.12,1594.76,2.74008476065e+12,200059577.0
2009-08-13,1628.65,1632.2,1611.24,2.75541154097e+12,156693154.0
2009-08-14,1611.58,1624.47,1596.95,2.72653189969e+12,68820602.0
2009-08-17,1564.89,1583.29,1563.14,2.64752921396e+12,0.0
2009-08-18,1586.5,1588.89,1569.22,2.68409823444e+12,844755767.0
2009-08-19,1596.61,1600.23,1566.44,2.70120775575e+12,112690905.0
2009-08-20,1614.22,1618.12,1593.12,2.73098826874e+12,0.0
2009-08-21,1637.78,1639.23,1615.12,2.7708473669e+12,0.0
2009-08-24,1634.78,1648.18,1629.77,2.76577976318e+12,0.0
2009-08-25,1639.9,1655.25,1635.38,2.77444325558e+12,0.0
2009-08-26,1637.0,1648.77,1628.41,2.76953395299e+12,637404646.0
2009-08-27,1640.97,1643.18,1611.73,2.77624749e+12,0.0
2009-08-28,1643.24,1668.01,1631.47,2.78009693361e+12,31936185.0
2009-08-31,1625.19,1632.07,1616.52,2.74955962662e+12,0.0
2009-09-01,1595.84,1648.27,1591.01,2.69989888291e+12,26489281.0
2009-09-02,1594.28,1602.9,1586.55,2.69725885688e+12,108498668.0
2009-09-03,1605.98,1607.15,1585.56,2.71705699492e+12,0.0
2009-09-04,1638.07,1639.9,1606.47,2.77133969804e+12,159952882.0
2009-09-08,1654.81,1655.62,1643.44,2.79966672642e+12,0.0
2009-09-09,1669.23,1676.25,1648.92,2.82406620324e+12,219749676.0
2009-09-10,1686.16,1686.27,1665.49,2.85270683528e+12,0.0
2009-09-11,1685.46,1689.68,1674.14,2.85151918345e+12,32310719.0
2009-09-14,1693.76,1693.76,1673.13,2.86556589792e+12,0.0
2009-09-15,1699.53,1703.46,1688.46,2.87532371311e+12,0.0
2009-09-16,1723.73,1724.67,1699.74,2.91626132336e+12,0.0
2009-09-17,1721.09,1732.42,1714.33,2.91180881987e+12,0.0
2009-09-18,1725.24,1731.87,1716.45,2.91882846612e+12,0.0
2009-09-21,1731.58,1735.32,1714.1,2.93621813372e+12,0.0
2009-09-22,1734.09,1740.13,1727.5,2.94047117225e+12,0.0
2009-09-23,1724.27,1754.54,1722.99,2.92381219736e+12,88589708.0
2009-09-24,1709.76,1734.92,1698.69,2.89921392818e+12,0.0
2009-09-25,1694.15,1710.29,1690.68,2.87275139236e+12,0.0
2009-09-28,1724.59,1733.79,1702.52,2.92435355933e+12,31257891.0
